Title,Title_URL,Field1,Time
Xiaomi Black Shark 2 Pro,https://www.phonearena.com/phones/Xiaomi-Black-Shark-2-Pro_id11268,Hardware,"Qualcomm Snapdragon 855+
8GB RAM"
Xiaomi Black Shark 2 Pro,https://www.phonearena.com/phones/Xiaomi-Black-Shark-2-Pro_id11268,Storage,"128GB, not expandable"
Xiaomi Black Shark 2 Pro,https://www.phonearena.com/phones/Xiaomi-Black-Shark-2-Pro_id11268,Battery,4000 mAh
Xiaomi Black Shark 2 Pro,https://www.phonearena.com/phones/Xiaomi-Black-Shark-2-Pro_id11268,OS,"Android 9.0 Pie
"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Released,"Oct 12, 2019"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Display,"6.2 inches
1520 x 720 pixels
"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Camera,"13 MP (Triple camera)
8 MP front"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Hardware,"MediaTek Helio P70
4GB RAM"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Storage,"64GB, microSDXC"
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,Battery,4000 mAh
Motorola One Macro,https://www.phonearena.com/phones/Motorola-One-Macro_id11267,OS,"Android 9.0 Pie
"
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Released,September 2019
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Display,"5.5 inches
1440 x 720 pixels
"
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Camera,"8 MP (Single camera)
5 MP front"
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Hardware,"Qualcomm 425
2GB RAM"
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Storage,"32GB, microSDXC"
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,Battery,3000 mAh
LG Arena 2,https://www.phonearena.com/phones/LG-Arena-2_id11264,OS,"Android 9.0 Pie
"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Released,"Oct 01, 2019"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Display,"5.5 inches
1440 x 720 pixels
"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Camera,"8 MP (Single camera)
5 MP front"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Hardware,"Qualcomm Snapdragon 425
3GB RAM"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Storage,"16GB, microSDXC"
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,Battery,3000 mAh
LG K30 2019,https://www.phonearena.com/phones/LG-K30-2019_id11265,OS,"Android 9.0 Pie
"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Released,"Oct 01, 2019"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Display,"5.5 inches
1440 x 720 pixels
"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Camera,"13 MP (Single camera)
5 MP front"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Hardware,"Qualcomm 425
2GB RAM"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Storage,"16GB, microSDXC"
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,Battery,3000 mAh
LG Prime 2,https://www.phonearena.com/phones/LG-Prime-2_id11261,OS,"Android 9.0 Pie
"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Released,"Sep 29, 2019"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Display,"6.4 inches
2340 x 1080 pixels
"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Camera,"48 MP (Triple camera)
16 MP front"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Hardware,"Samsung Exynos 9611
4GB RAM"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Storage,"64GB, microSDXC"
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,Battery,6000 mAh
Samsung Galaxy M30s,https://www.phonearena.com/phones/Samsung-Galaxy-M30s_id11273,OS,"Android 11
Samsung One  UI"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Released,"Sep 27, 2019"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Display,"5.5 inches
1440 x 720 pixels
"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Camera,"13 MP (Single camera)
5 MP front"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Hardware,"Qualcomm 425
2GB RAM"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Storage,"16GB, microSDXC"
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,Battery,3000 mAh
LG Aristo 4+,https://www.phonearena.com/phones/LG-Aristo-4+_id11260,OS,"Android 9.0 Pie
"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Released,"Sep 27, 2019"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Display,"5.0 inches
960 x 480 pixels
"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Camera,"5 MP (Single camera)
2 MP front"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Hardware,"MediaTek MT6739
1.5GB RAM"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Storage,"16GB, microSDHC"
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,Battery,2200 mAh
Alcatel Insight,https://www.phonearena.com/phones/Alcatel-Insight_id11259,OS,"Android 9.0 Pie
"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Released,"Oct 18, 2019"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Display,"6.5 inches
2400 x 1080 pixels
90Hz Refresh rate"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Camera,"48 MP (Triple camera)
16 MP front"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Hardware,"Qualcomm Snapdragon 855+
8GB RAM"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Storage,"128GB, not expandable"
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,Battery,3800 mAh
OnePlus 7T,https://www.phonearena.com/phones/OnePlus-7T_id11229,OS,"Android 11
OxygenOS UI"
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Not announced,No information
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Display,"7.9 inches
2250 x 2088 pixels
"
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Camera,"108 MP (Triple camera)
"
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Hardware,"Qualcomm Snapdragon 855+
12GB RAM"
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Storage,"512GB, "
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,Battery,4050 mAh
Xiaomi Mi Mix Alpha,https://www.phonearena.com/phones/Xiaomi-Mi-Mix-Alpha_id11258,OS,"Android 10
"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Released,"Sep 26, 2019"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Display,"6.5 inches
2340 x 1080 pixels
"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Camera," (Triple camera)
20 MP front"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Hardware,"MediaTek Helio G90T
6GB RAM"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Storage,"64GB, microSDXC"
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,Battery,4500 mAh
Xiaomi Redmi Note 8 Pro,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8-Pro_id11278,OS,"Android 
"
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Released,October 2019
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Display,"6.5 inches
1600 x 720 pixels
"
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Camera,"13 MP (Triple camera)
8 MP front"
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Hardware,"MediaTek Helio P25
2GB RAM"
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Storage,"32GB, not expandable"
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,Battery,4000 mAh
Meizu M10,https://www.phonearena.com/phones/Meizu-M10_id11341,OS,"Android 9.0 Pie
Meizu Flyme UI"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Released,"Sep 26, 2019"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Display,"6.3 inches
2340 x 1080 pixels
"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Camera,"48 MP (Quad camera)
13 MP front"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Hardware,"Qualcomm Snapdragon 665
3GB RAM"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Storage,"32GB, microSDXC"
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,Battery,4000 mAh
Xiaomi Redmi Note 8T,https://www.phonearena.com/phones/Xiaomi-Redmi-Note-8T_id11290,OS,"Android 9.0 Pie
"
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Released,September 2019
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Display,"5.0 inches
960 x 480 pixels
"
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Camera,"5 MP (Single camera)
2 MP front"
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Hardware,"MediaTek Helio A22
2GB RAM"
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Storage,"16GB, microSDXC"
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,Battery,2050 mAh
ZTE Blade Vantage 2,https://www.phonearena.com/phones/ZTE-Blade-Vantage-2_id11256,OS,"Android 9.0 Pie
"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Released,"Oct 14, 2019"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Display,"6.4 inches
2340 x 1080 pixels
"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Camera,"48 MP (Triple camera)
"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Hardware,"Qualcomm Snapdragon 855+
8GB RAM"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Storage,"128GB, not expandable"
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,Battery,4000 mAh
nubia Z20,https://www.phonearena.com/phones/nubia-Z20_id11219,OS,"Android 9.0 Pie
"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Released,"Sep 27, 2019"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Display,"6.4 inches
2400 x 1080 pixels
"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Camera,"48 MP (Quad camera)
32 MP front"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Hardware,"Qualcomm Snapdragon 675
8GB RAM"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Storage,"128GB, not expandable"
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,Battery,4100 mAh
vivo V17 Pro,https://www.phonearena.com/phones/vivo-V17-Pro_id11317,OS,"Android 9.0 Pie
Funtouch UI"
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Released,November 2019
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Display,"6.5 inches
2400 x 1176 pixels
"
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Camera,"40 MP (Quad camera)
32 MP front"
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Hardware,"HiSilicon Kirin 990
12GB RAM"
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Storage,"512GB, Nano Memory (NM)"
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,Battery,4500 mAh
Huawei Mate 30 RS Porsche Design,https://www.phonearena.com/phones/Huawei-Mate-30-RS-Porsche-Design_id11255,OS,"Android 10
EMUI 10 UI"
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Released,October 2019
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Display,"6.6 inches
2340 x 1080 pixels
"
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Camera,"40 MP (Triple camera)
24 MP front"
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Hardware,"HiSilicon Kirin 990
8GB RAM"
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Storage,"128GB, Nano Memory (NM)"
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,Battery,4200 mAh
Huawei Mate 30 5G,https://www.phonearena.com/phones/Huawei-Mate-30-5G_id11254,OS,"Android 10
EMUI 10 UI"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Released,"Dec 17, 2019"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Display,"6.5 inches
2400 x 1176 pixels
"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Camera,"40 MP (Quad camera)
32 MP front"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Hardware,"HiSilicon Kirin 990
8GB RAM"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Storage,"256GB, Nano Memory (NM)"
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,Battery,4500 mAh
Huawei Mate 30 Pro 5G,https://www.phonearena.com/phones/Huawei-Mate-30-Pro-5G_id11253,OS,"Android 10
EMUI 10 UI"
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Released,September 2019
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Display,"6.6 inches
2340 x 1080 pixels
"
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Camera,"40 MP (Triple camera)
24 MP front"
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Hardware,"HiSilicon Kirin 990
8GB RAM"
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Storage,"128GB, Nano Memory (NM)"
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,Battery,4200 mAh
Huawei Mate 30,https://www.phonearena.com/phones/Huawei-Mate-30_id11252,OS,"Android 10
EMUI 10 UI"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Released,"Dec 10, 2019"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Display,"6.5 inches
2400 x 1176 pixels
"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Camera,"40 MP (Quad camera)
32 MP front"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Hardware,"HiSilicon Kirin 990
8GB RAM"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Storage,"256GB, Nano Memory (NM)"
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,Battery,4500 mAh
Huawei Mate 30 Pro,https://www.phonearena.com/phones/Huawei-Mate-30-Pro_id11223,OS,"Android 10
EMUI 10 UI"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Released,"Sep 16, 2019"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Display,"6.9 inches
2256 x 1080 pixels
"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Camera,"64 MP (Triple camera)
16 MP front"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Hardware,"Qualcomm Snapdragon 855+
8GB RAM"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Storage,"256GB, not expandable"
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,Battery,4500 mAh
vivo NEX 3,https://www.phonearena.com/phones/vivo-NEX-3_id11316,OS,"Android 9.0 Pie
"
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Released,September 2019
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Display,"6.3 inches
2340 x 1080 pixels
"
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Camera,"48 MP (Quad camera)
32 MP front"
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Hardware,"HiSilicon Kirin 980
6GB RAM"
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Storage,"128GB, not expandable"
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,Battery,3750 mAh
Huawei nova 5T,https://www.phonearena.com/phones/Huawei-nova-5T_id11270,OS,"Android 10
Huawei Emotion UI"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Released,"Sep 11, 2019"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Display,"6.5 inches
720 x 1600 pixels
"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Camera,"12 MP (Quad camera)
8 MP front"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Hardware,"Qualcomm Snapdragon 665
3GB RAM"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Storage,"64GB, microSDXC"
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,Battery,5000 mAh
OPPO A5 (2020),https://www.phonearena.com/phones/OPPO-A5-2020_id11352,OS,"Android 9.0 Pie
OPPO ColorOS UI"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Released,"Sep 11, 2019"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Display,"6.5 inches
720 x 1600 pixels
"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Camera,"48 MP (Quad camera)
16 MP front"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Hardware,"Qualcomm Snapdragon 665
4GB RAM"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Storage,"128GB, microSDXC"
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,Battery,5000 mAh
OPPO A9 (2020),https://www.phonearena.com/phones/OPPO-A9-2020_id11351,OS,"Android 10
OPPO ColorOS UI"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Released,"Sep 20, 2019"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Display,"5.8 inches
2436 x 1125 pixels
"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Camera,"12 MP (Triple camera)
12 MP front"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Hardware,"Apple A13 Bionic
4GB RAM"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Storage,"64GB, not expandable"
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,Battery,3046 mAh
Apple iPhone 11 Pro,https://www.phonearena.com/phones/Apple-iPhone-11-Pro_id11239,OS,"iOS 15.x
"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Released,"Sep 20, 2019"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Display,"6.5 inches
2688 x 1242 pixels
"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Camera,"12 MP (Triple camera)
12 MP front"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Hardware,"Apple A13 Bionic
4GB RAM"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Storage,"64GB, not expandable"
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,Battery,3969 mAh
Apple iPhone 11 Pro Max,https://www.phonearena.com/phones/Apple-iPhone-11-Pro-Max_id11179,OS,"iOS 15.x
"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Released,"Sep 20, 2019"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Display,"6.1 inches
1792 x 828 pixels
"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Camera,"12 MP (Dual camera)
12 MP front"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Hardware,"Apple A13 Bionic
4GB RAM"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Storage,"64GB, not expandable"
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,Battery,3110 mAh
Apple iPhone 11,https://www.phonearena.com/phones/Apple-iPhone-11_id11175,OS,"iOS 15.x
"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Released,"Sep 09, 2019"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Display,"6.4 inches
2340 x 1080 pixels
"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Camera,"16 MP (Dual camera)
13 MP front"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Hardware,"Mediatek Helio P70
4GB RAM"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Storage,"128GB, microSDXC"
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,Battery,3500 mAh
BLU Bold N1,https://www.phonearena.com/phones/BLU-Bold-N1_id11248,OS,"Android 9.0 Pie
"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Released,"Sep 08, 2019"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Display,"5.5 inches
1440 x 720 pixels
"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Camera,"8 MP (Single camera)
5 MP front"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Hardware,"Qualcomm Snapdragon 425
2GB RAM"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Storage,"32GB, microSDHC"
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,Battery,3000 mAh
LG Escape Plus,https://www.phonearena.com/phones/LG-Escape-Plus_id11246,OS,"Android 9.0 Pie
"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Released,"Nov 01, 2019"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Display,"6.4 inches
2340 x 1080 pixels
"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Camera,"12 MP (Dual camera)
32 MP front"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Hardware,"Qualcomm Snapdragon 855
6GB RAM"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Storage,"128GB, microSDXC"
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,Battery,4000 mAh
LG G8X ThinQ,https://www.phonearena.com/phones/LG-G8X-ThinQ_id11221,OS,"Android 10
"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Released,"Sep 05, 2019"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Display,"6.4 inches
2340 x 1080 pixels
"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Camera,"48 MP (Quad camera)
25 MP front"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Hardware,"Qualcomm Snapdragon 675 
4GB RAM"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Storage,"128GB, microSDXC"
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,Battery,4000 mAh
Motorola One Zoom,https://www.phonearena.com/phones/Motorola-One-Zoom_id11218,OS,"Android 9.0 Pie
"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Released,"Nov 05, 2019"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Display,"6.3 inches
2340 x 1080 pixels
"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Camera,"16 MP (Triple camera)
8 MP front"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Hardware,"Qualcomm Snapdragon 636
4GB RAM"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Storage,"64GB, microSDXC"
Nokia 6.2,https://www.phonearena.com/phones/Nokia-6.2_id11213,Battery,3500 mAh
