Title,Title_URL,Field1,Field2
Plum Sync 3.5,https://www.phonearena.com/phones/Plum-Sync-3.5_id9094,Hardware,"MediaTek
0.25GB RAM"
Plum Sync 3.5,https://www.phonearena.com/phones/Plum-Sync-3.5_id9094,Storage,"0.512GB, microSDHC"
Plum Sync 3.5,https://www.phonearena.com/phones/Plum-Sync-3.5_id9094,Battery,1350 mAh
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,OS,"Android 4.4.2
"
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,Display,"5.0 inches
854 x 480 pixels
"
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,Camera,"8 MP (Single camera)
3 MP front"
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,Hardware,"Qualcomm Snapdragon 400
1GB RAM"
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,Storage,"8GB, microSDXC"
Plum Might LTE,https://www.phonearena.com/phones/Plum-Might-LTE_id9087,Battery,2000 mAh
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,OS,"Android 4.4
"
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,Display,"4.0 inches
854 x 480 pixels
"
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,Camera,"5 MP (Single camera)
1.3 MP front"
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,Hardware,"MediaTek
0.25GB RAM"
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,Storage,"0.512GB, microSDHC"
Plum Sync 4.0,https://www.phonearena.com/phones/Plum-Sync-4.0_id9091,Battery,1200 mAh
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,OS,"Android 4.4.2
"
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,Display,"6.0 inches
1280 x 720 pixels
"
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,Camera,"8 MP (Single camera)
1.3 MP front"
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,Hardware,"MediaTek
0.5GB RAM"
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,Storage,"4GB, microSDXC"
Plum Coach Plus II,https://www.phonearena.com/phones/Plum-Coach-Plus-II_id9086,Battery,2400 mAh
Fly Titan IQ4511,https://www.phonearena.com/phones/Fly-Titan-IQ4511_id9215,OS,"Android 
"
Fly Titan IQ4511,https://www.phonearena.com/phones/Fly-Titan-IQ4511_id9215,Display,"5.0 inches
1280 x 720 pixels
"
Fly Titan IQ4511,https://www.phonearena.com/phones/Fly-Titan-IQ4511_id9215,Camera,"13 MP (Single camera)
"
Fly Titan IQ4511,https://www.phonearena.com/phones/Fly-Titan-IQ4511_id9215,Battery,1920 mAh
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,OS,"Android 5.0 Lollipop
"
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,Display,"5.5 inches
1280 x 720 pixels
"
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,Camera,"13 MP (Single camera)
5 MP front"
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,Storage,"8GB, microSDXC"
BLU Life One XL,https://www.phonearena.com/phones/BLU-Life-One-XL_id9084,Battery,2820 mAh
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,OS,"Android 4.2.2
"
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,Display,"3.5 inches
480 x 320 pixels
"
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,Camera,"5 MP (Single camera)
1.3 MP front"
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,Hardware,"MediaTek
0.25GB RAM"
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,Storage,"2GB, microSDHC"
Plum Trigger Plus,https://www.phonearena.com/phones/Plum-Trigger-Plus_id9095,Battery,1100 mAh
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Released,"Jan 12, 2015"
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Display,"5.0 inches
854 x 480 pixels
"
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Camera,"5 MP (Single camera)
0.3 MP VGA front"
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Hardware,"
0.5GB RAM"
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Storage,"4GB, microSDXC"
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,Battery,2000 mAh
BLU Studio G,https://www.phonearena.com/phones/BLU-Studio-G_id9083,OS,"Android 4.4.2
"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,OS,"Android 4.4.2
"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,Display,"5.5 inches
1280 x 720 pixels
"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,Camera,"8 MP (Single camera)
2 MP front"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,Hardware,"
1GB RAM"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,Storage,"8GB, microSDXC"
BLU Studio X Plus,https://www.phonearena.com/phones/BLU-Studio-X-Plus_id9082,Battery,2600 mAh
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,OS,"Android 5.0 Lollipop
Samsung TouchWiz UI"
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,Display,"5.5 inches
1920 x 1080 pixels
"
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,Camera,"13 MP (Single camera)
5 MP front"
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,Hardware,"Qualcomm Snapdragon 615
2GB RAM"
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,Storage,"16GB, microSDXC"
Samsung Galaxy A7,https://www.phonearena.com/phones/Samsung-Galaxy-A7_id8972,Battery,2600 mAh
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,OS,"Android 4.4.2
"
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,Display,"5.0 inches
1280 x 720 pixels
"
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,Camera,"8 MP (Single camera)
2 MP front"
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,Hardware,"
1GB RAM"
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,Storage,"8GB, microSDXC"
BLU Studio X,https://www.phonearena.com/phones/BLU-Studio-X_id9081,Battery,2100 mAh
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Released,"Jan 01, 2015"
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Display,"5.0 inches
1280 x 720 pixels
"
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Camera,"8 MP (Single camera)
2 MP front"
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Hardware,"
1GB RAM"
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Storage,"8GB, microSDXC"
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,Battery,5000 mAh
BLU Studio Energy,https://www.phonearena.com/phones/BLU-Studio-Energy_id9079,OS,"Android 4.4.2
"
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Released,"Jan 01, 2015"
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Display,"4.8 inches
1280 x 720 pixels
"
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Camera,"8 MP (Single camera)
5 MP front"
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Hardware,"MediaTek
1GB RAM"
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Storage,"16GB, "
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,Battery,2100 mAh
BLU Vivo Air,https://www.phonearena.com/phones/BLU-Vivo-Air_id9078,OS,"Android 4.4.2
"
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,OS,"Android 
"﻿Title,Title_URL,Field1,Field2
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,Display,"4.5 inches
854 x 480 pixels
"
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,Camera,"5 MP (Single camera)
1.3 MP front"
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,Hardware,"
0.5GB RAM"
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,Storage,"4GB, microSDHC"
Fly Spark IQ4404,https://www.phonearena.com/phones/Fly-Spark-IQ4404_id9216,Battery,1750 mAh
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,OS,"Android 4.4
"
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,Display,"5.0 inches
854 x 480 pixels
"
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,Camera,"8 MP (Single camera)
3.2 MP front"
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,Hardware,"
1GB RAM"
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,Storage,"4GB, microSDHC"
Spice Mobile Stellar 516,https://www.phonearena.com/phones/Spice-Mobile-Stellar-516_id9194,Battery,2000 mAh
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,OS,"Android 
"
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,Display,"4.0 inches
800 x 480 pixels
"
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,Camera,"3.2 MP (Single camera)
"
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,Hardware,"
0.5GB RAM"
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,Storage,"4GB, microSDHC"
Fly Iris IQ4400,https://www.phonearena.com/phones/Fly-Iris-IQ4400_id9217,Battery,1250 mAh
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,OS,"Android 4.4.2
"
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,Display,"4.0 inches
800 x 480 pixels
"
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,Camera,"3.2 MP (Single camera)
1.3 MP front"
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,Hardware,"
0.5GB RAM"
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,Storage,"0.512GB, microSDHC"
Lemon Mobiles Ocean 6,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-6_id9304,Battery,1500 mAh
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,OS,"Android 4.4.2
"
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,Display,"5.0 inches
854 x 480 pixels
"
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,Camera,"8 MP (Single camera)
2 MP front"
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,Hardware,"
1GB RAM"
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,Storage,"8GB, microSDHC"
Lemon Mobiles Ocean 101,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-101_id9301,Battery,3000 mAh
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,OS,"Android 4.4
"
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,Display,"5.0 inches
854 x 480 pixels
"
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,Camera,"8 MP (Single camera)
2 MP front"
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,Hardware,"
1GB RAM"
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,Storage,"8GB, microSDHC"
Spice Mobile Stellar 517,https://www.phonearena.com/phones/Spice-Mobile-Stellar-517_id9185,Battery,3000 mAh
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,OS,"Android 4.4
"
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,Display,"4.0 inches
800 x 480 pixels
"
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,Camera,"3.2 MP (Single camera)
0.3 MP VGA front"
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,Hardware,"
0.5GB RAM"
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,Storage,"4GB, microSDHC"
Fly Iris 2 IQ4490i,https://www.phonearena.com/phones/Fly-Iris-2-IQ4490i_id9219,Battery,1500 mAh
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,OS,"Android 4.4
"
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,Display,"3.5 inches
480 x 320 pixels
"
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,Camera,"2 MP (Single camera)
1.3 MP front"
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,Hardware,"
0.25GB RAM"
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,Storage,"2GB, microSDHC"
Spice Mobile Stellar 362,https://www.phonearena.com/phones/Spice-Mobile-Stellar-362_id9183,Battery,1300 mAh
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Announced,No information
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Display,"5.0 inches
1280 x 720 pixels
"
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Camera,"8 MP (Single camera)
3.2 MP front"
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Hardware,"MediaTek
1GB RAM"
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Storage,"8GB, microSDHC"
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,Battery,2000 mAh
Celkon Millennia OCTA510,https://www.phonearena.com/phones/Celkon-Millennia-OCTA510_id9077,OS,"Android 4.4
"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,OS,"Android 4.4.2
"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,Display,"5.0 inches
960 x 540 pixels
"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,Camera,"5 MP (Single camera)
1 MP front"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,Hardware,"Qualcomm Snapdragon 400
1GB RAM"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,Storage,"8GB, microSDHC"
ZTE Imperial II,https://www.phonearena.com/phones/ZTE-Imperial-II_id9076,Battery,2300 mAh
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,OS,"Android 4.4
"
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,Display,"5.5 inches
1280 x 720 pixels
"
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,Camera,"8 MP (Single camera)
2 MP front"
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,Hardware,"MediaTek
1GB RAM"
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,Storage,"8GB, microSDHC"
Xolo Q2100,https://www.phonearena.com/phones/Xolo-Q2100_id9121,Battery,2700 mAh
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,OS,"Android 4.4.2
"
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,Display,"3.5 inches
480 x 320 pixels
"
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,Hardware,"
0.25GB RAM"
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,Storage,"0.512GB, microSDHC"
Videocon Infinium Z30 Lite,https://www.phonearena.com/phones/Videocon-Infinium-Z30-Lite_id9298,Battery,1400 mAh
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,OS,"Android 4.4
"
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,Display,"5.0 inches
854 x 480 pixels
"
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,Camera,"8 MP (Single camera)
1.3 MP front"
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,Hardware,"
1GB RAM"
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,Storage,"8GB, microSDHC"
Spice Mobile Stellar 518,https://www.phonearena.com/phones/Spice-Mobile-Stellar-518_id9182,Battery,4000 mAh
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,OS,"Android 4.4.2
"
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,Display,"5.0 inches
1280 x 720 pixels
"
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,Camera,"8 MP (Single camera)
2 MP front"
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,Hardware,"MediaTek
1GB RAM"
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,Storage,"8GB, microSDHC"
Spice Mobile Stellar 520n,https://www.phonearena.com/phones/Spice-Mobile-Stellar-520n_id9181,Battery,2000 mAh
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,OS,"Android 4.4
"
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,Display,"4.5 inches
960 x 540 pixels
"
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,Camera,"5 MP (Single camera)
2 MP front"
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,Storage,"8GB, microSDHC"
ZTE Speed,https://www.phonearena.com/phones/ZTE-Speed_id9075,Battery,2000 mAh
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,OS,"Android 4.4.2
"
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,Display,"4.0 inches
480 x 320 pixels
"
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,Camera,"3.2 MP (Single camera)
1.3 MP front"
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,Hardware,"MediaTek
0.5GB RAM"
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,Storage,"4GB, microSDHC"
Spice Mobile Stellar 440,https://www.phonearena.com/phones/Spice-Mobile-Stellar-440_id9179,Battery,1400 mAh
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,OS,"Android 4.4
"
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,Display,"4.0 inches
800 x 480 pixels
"
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,Hardware,"
0.5GB RAM"
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,Storage,"4GB, microSDHC"
Fly Eclipse IQ4418,https://www.phonearena.com/phones/Fly-Eclipse-IQ4418_id9222,Battery,1400 mAh
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,OS,"Android 4.4
"
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,Display,"5.0 inches
1280 x 720 pixels
"
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,Camera,"8 MP (Single camera)
2 MP front"
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,Hardware,"Broadcom BCM23550
2GB RAM"
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,Storage,"16GB, microSDHC"
Celkon Q500 Millennium Ultra,https://www.phonearena.com/phones/Celkon-Q500-Millennium-Ultra_id9165,Battery,2500 mAh
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,OS,"Android 4.4.2
"
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,Display,"4.5 inches
854 x 480 pixels
"
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,Hardware,"MediaTek
1GB RAM"
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,Storage,"8GB, microSDHC"
Micromax Canvas Xpress,https://www.phonearena.com/phones/Micromax-Canvas-Xpress_id9177,Battery,1950 mAh
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,OS,"Android 4.2.2
"
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,Display,"4.5 inches
854 x 480 pixels
"
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,Camera,"5 MP (Single camera)
2 MP front"
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,Hardware,"MediaTek
0.5GB RAM"
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,Storage,"4GB, microSDXC"
Plum Check Plus,https://www.phonearena.com/phones/Plum-Check-Plus_id9103,Battery,1500 mAh
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Announced,No information
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Display,"5.0 inches
1920 x 1080 pixels
"
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Camera,"20.7 MP (Single camera)
13 MP front"
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Hardware,"Qualcomm Snapdragon 801
3GB RAM"
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Storage,"64GB, microSDXC"
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,Battery,3100 mAh
Saygus V2,https://www.phonearena.com/phones/Saygus-V2_id9073,OS,"Android 4.4.4
"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,OS,"Android 
"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,Display,"3.5 inches
480 x 320 pixels
"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,Camera,"1.3 MP (Single camera)
"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,Hardware,"
0.25GB RAM"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,Storage,"0.512GB, microSDHC"
Fly Horizon 3 IQ434,https://www.phonearena.com/phones/Fly-Horizon-3-IQ434_id9223,Battery,1000 mAh
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,OS,"Android 4.2.2
"
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,Display,"3.5 inches
480 x 320 pixels
"
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,Camera,"2 MP (Single camera)
"
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,Hardware,"
0.25GB RAM"
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,Storage,"0.512GB, microSDHC"
Celkon Campus Nova A352E,https://www.phonearena.com/phones/Celkon-Campus-Nova-A352E_id9071,Battery,1400 mAh
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,OS,"Android 4.2.2
"
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,Display,"4.7 inches
1280 x 720 pixels
"
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,Camera,"8 MP (Single camera)
2 MP front"
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,Hardware,"MediaTek
1GB RAM"
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,Storage,"16GB, microSDHC"
Celkon Q470,https://www.phonearena.com/phones/Celkon-Q470_id9172,Battery,1800 mAh
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,OS,"Android 4.4.2
"
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,Display,"6.0 inches
1920 x 1080 pixels
"
BLU Studio 6.0 LTE,https://www.phonearena.com/phones/BLU-Studio-6.0-LTE_id9107,Camera,"13 MP (Single camera)
5 MP front"
